"endTime","artistName","trackName","msPlayed","trackGenre"
"2022-05-12 14:11","Arc?ngel","Ponte Bonita","193166","Reggaeton"
"2022-05-12 14:18","Camboy Estevez","El Fruto De Nuestro Amor","172222","unknown_value_please_contact_support"
"2022-05-12 14:21","Linkin Park","What I've Done","205659","Rock"
"2022-05-12 14:31","Martin Garrix","Burn Out (feat. Dewain Whitmore)","15583","unknown_value_please_contact_support"
"2022-05-12 14:35","Eminem","Greatest","226975","unknown_value_please_contact_support"
"2022-05-12 14:50","Tego Calder?n","No Pasa de Moda","211974","unknown_value_please_contact_support"
"2022-05-12 19:11","Sonora Carruseles","Arranca En Fa","22686","unknown_value_please_contact_support"
"2022-05-12 19:28","Lil Wayne","Lollipop","281282","unknown_value_please_contact_support"
"2022-05-12 19:31","Beret","C?seme","201943","unknown_value_please_contact_support"
"2022-05-12 19:36","Labrinth","Formula","15745","R&B/Pop"
"2022-05-12 20:32","Raulin Rodriguez","Su Novio Primero","255814","unknown_value_please_contact_support"
"2022-05-12 20:40","Raulin Rodriguez","Medicina De Amor","361743","unknown_value_please_contact_support"
"2022-05-12 20:45","Dalex","Na Na Na","85296","unknown_value_please_contact_support"
"2022-05-13 17:32","?ejo & Dalmata","Algo Musical","135655","Reggaeton"
"2022-05-13 17:58","Gera MX","Botella Tras Botella","190621","unknown_value_please_contact_support"
"2022-05-13 18:08","Natanael Cano","Nataaoki","53580","unknown_value_please_contact_support"
"2022-05-13 18:24","De La Ghetto","Relajate Conmigo (feat. Arcangel)","231572","Reggaeton"
"2022-05-13 18:53","Eladio Carrion","Todo o Nada","159730","unknown_value_please_contact_support"
"2022-05-13 18:57","Russ","Ain't Nobody Takin My Baby","189265","R&B/Pop"
"2022-05-13 19:35","Jay Wheeler","Viendo El Techo","188987","Reggaeton"
"2022-05-13 19:38","Nio Garcia","AM","182532","unknown_value_please_contact_support"
"2022-05-13 20:47","Feid","Castigo","178120","Reggaeton"
"2022-05-13 22:40","Wise ""the Gold Pen""","Ay, Ay, Ay (feat. Baby Rasta Y Gringo)","197176","unknown_value_please_contact_support"
"2022-05-13 22:50","Mako","Devil May Cry - Konstantin Remix","197392","unknown_value_please_contact_support"
"2022-05-13 22:54","Mako","Let Go Of The Wheel","240210","unknown_value_please_contact_support"
"2022-05-14 11:04","Eladio Carrion","Alejarme de Ti","87881","unknown_value_please_contact_support"
"2022-05-14 11:17","El tonto","Tu y Yo","137625","unknown_value_please_contact_support"
"2022-05-14 11:23","Rafa Espino","Andr?meda","202454","R&B/Pop"
"2022-05-14 11:31","D?melo Flow","Winnie Pooh","48638","unknown_value_please_contact_support"
"2022-05-14 12:39","H?ctor ""El Father""","Hola Bebe","227903","unknown_value_please_contact_support"
"2022-05-14 12:44","DJ Nelson","Ayer","280055","unknown_value_please_contact_support"
"2022-05-14 13:00","Eladio Carrion","Paz Mental","89249","unknown_value_please_contact_support"
"2022-05-14 20:35","Droow","Tiempo","212718","unknown_value_please_contact_support"
"2022-05-14 20:50","Brytiago","Desnudarte","262222","unknown_value_please_contact_support"
"2022-05-15 05:05","Arc?ngel","Si Te Veo","255485","Reggaeton"
"2022-05-15 05:08","Rauw Alejandro","Ponte Pa' Mi","183600","Reggaeton"
"2022-05-15 05:20","Tainy","DEJA VU","178398","unknown_value_please_contact_support"
"2022-05-15 05:56","Bad Bunny","TE MUDASTE","130054","Reggaeton"
"2022-05-15 06:07","LA INDIA","Vivir Lo Nuestro","17030","unknown_value_please_contact_support"
"2022-05-15 06:10","Bad Bunny","BYE ME FUI","178027","Reggaeton"
"2022-05-15 06:13","Ozuna","Vaina Loca","176169","Reggaeton"
"2022-05-15 06:14","Leo Rizzi","Amapolas - Remix","94569","unknown_value_please_contact_support"
"2022-05-15 06:28","Casa De Leones","Shorty","246108","Reggaeton"
"2022-05-15 19:30","Myke Towers","EXPERIMENTO","291348","unknown_value_please_contact_support"
"2022-05-15 19:34","J Alvarez","La Pregunta","269653","unknown_value_please_contact_support"
"2022-05-15 19:38","Eladio Carrion","3 Am","208259","unknown_value_please_contact_support"
"2022-05-15 19:59","Alexis y Fido","Camuflaje - Official Remix","308105","Reggaeton"
"2022-05-15 20:12","Mora","Tuyo","269746","unknown_value_please_contact_support"
"2022-05-15 20:13","Tito ""El Bambino""","?Por Qu? Les Mientes?","40048","Reggaeton"
"2022-05-15 20:18","Anuel AA","Sola (Remix)","307966","Reggaeton"
"2022-05-15 20:38","Rvssian","Si Tu Lo Dejas","49080","unknown_value_please_contact_support"
"2022-05-15 20:50","Sen Senra","De Ti","60976","unknown_value_please_contact_support"
"2022-05-15 21:19","Eladio Carrion","Hola Como Vas","83760","unknown_value_please_contact_support"
"2022-05-15 21:30","Mora","Te Conoci Perriando","190148","unknown_value_please_contact_support"
"2022-05-15 21:47","Daddy Yankee","Tu Pr?ncipe","106305","Reggaeton"
"2022-05-18 00:22","Arevalo","Casa En El Aire","187640","unknown_value_please_contact_support"
"2022-05-19 12:31","Arevalo","Vive de M?s","227810","unknown_value_please_contact_support"
"2022-05-19 12:33","Arevalo","16 De Diciembre","152717","unknown_value_please_contact_support"
"2022-05-19 12:37","Arevalo","As? No M?s","205519","unknown_value_please_contact_support"
"2022-05-19 13:51","Prince Royce","Morir Solo","159150","Bachata"
"2022-05-19 14:02","Francisco C?spedes","Se?ora","33957","unknown_value_please_contact_support"
"2022-05-19 14:06","Camboy Estevez","Los Caminos de la Vida","29358","unknown_value_please_contact_support"
"2022-05-19 15:40","De La Ghetto","Fronteamos Porque Podemos (feat. Daddy Yankee, Yandel & Nengo Flow)","315489","Reggaeton"
"2022-05-19 15:41","Arma Blanca","El y Ella","47481","unknown_value_please_contact_support"
"2022-05-19 15:44","Nico Hern?ndez","Nunca Voy A Olvidarte - Bonus Track","182578","unknown_value_please_contact_support"
"2022-05-19 15:53","Grupo Bryndis","La Chica Del Este","189447","unknown_value_please_contact_support"
"2022-05-19 15:55","Rafa Barrios","Distraido - Original Mix","85809","unknown_value_please_contact_support"
"2022-05-19 16:57","C. Tangana","Antes de Morirme (feat. ROSAL?A)","80904","unknown_value_please_contact_support"
"2022-05-19 18:07","ReStarT","Te Llevo Conmigo","19098","unknown_value_please_contact_support"
"2022-05-20 10:27","Farruko","La T?xica","22855","Reggaeton"
"2022-05-20 10:27","Farruko","Ki (feat. Daniel Habif)","16098","Reggaeton"
"2022-05-20 10:27","Farruko","Nazareno","217167","Reggaeton"
"2022-05-20 10:31","Farruko","GPS","220334","Reggaeton"
"2022-05-20 10:34","Farruko","F*LOVE (feat. D?melo Flow & Dj Adoni)","197950","Reggaeton"
"2022-05-20 10:36","Farruko","Cucaracha","77406","Reggaeton"
"2022-05-20 10:38","Farruko","Lambo","162980","Reggaeton"
"2022-05-20 10:42","Farruko","My Lova","215736","Reggaeton"
"2022-05-20 10:43","Farruko","Baja Cali","50205","Reggaeton"
"2022-05-20 10:46","Farruko","La Perla","188104","Reggaeton"
"2022-05-20 10:52","Farruko","Cuervos","243693","Reggaeton"
"2022-05-20 11:08","Farruko","El Incomprendido","119201","Reggaeton"
"2022-05-20 22:42","Farruko","$","12806","Reggaeton"
"2022-05-20 22:42","Farruko","Embalao","226835","Reggaeton"
"2022-05-20 23:24","Farruko","167","407022","Reggaeton"
"2022-05-20 23:28","Farruko","Baya","215179","Reggaeton"
"2022-05-20 23:40","Farruko","Doble L","115626","Reggaeton"
"2022-05-21 10:11","Farruko","Guerrero (feat. Luar La L)","357610","Reggaeton"
"2022-05-21 10:15","Farruko","Amigos Nuevos No","226464","Reggaeton"
"2022-05-21 10:26","Farruko","La Bendici?n","194513","Reggaeton"
"2022-05-21 10:27","Farruko","W.F.M.","52982","Reggaeton"
"2022-05-21 10:32","Farruko","Apunta y Dispara","120272","Reggaeton"
"2022-05-21 10:39","Farruko","Siempre Ser? (feat. Secreto El Famoso Biber?n & Pacho El Antifeka)","398338","Reggaeton"
"2022-05-21 10:43","Farruko","Helic?ptero","226603","Reggaeton"
"2022-05-21 19:33","Yandel","Despacio","248012","Reggaeton"
"2022-05-21 23:29","J Balvin","6 AM","208124","unknown_value_please_contact_support"
"2022-05-21 23:31","Farruko","Forever Alone","117854","Reggaeton"
"2022-05-21 23:32","Farruko","Mi Vida No Va a Cambiar - Bonus Track","34485","Reggaeton"
"2022-05-21 23:33","Justin Quiles","La fruta prohibida","13298","unknown_value_please_contact_support"
"2022-05-21 23:33","Justin Quiles","Si ella quisiera","18360","unknown_value_please_contact_support"
"2022-05-21 23:33","Los De La Nazza","Un Rato","54655","Reggaeton"
"2022-05-22 13:35","Teddy Swims","Bed on Fire","13980","unknown_value_please_contact_support"
"2022-05-22 16:41","Teddy Swims","Broke","58976","unknown_value_please_contact_support"
"2022-05-22 16:44","Teddy Swims","dose","180860","unknown_value_please_contact_support"
"2022-05-22 16:45","Teddy Swims","Love for a Minute","15258","unknown_value_please_contact_support"
"2022-05-22 16:45","Teddy Swims","For the Rest of Your Life","27971","unknown_value_please_contact_support"
"2022-05-23 02:03","Juan Luis Guerra 4.40","Amapola","23452","unknown_value_please_contact_support"
"2022-05-23 02:06","Pavel Nu?ez","Marola (Estudio)","228420","unknown_value_please_contact_support"
"2022-05-23 16:00","Calvin Harris","Summer","222563","unknown_value_please_contact_support"
"2022-05-23 16:04","Shadow Blow","Mensaje Directo (DM)","220752","unknown_value_please_contact_support"
"2022-05-23 16:09","Aventura","Yo Quisiera Amarla","306387","Bachata"
"2022-05-23 16:13","H?ctor ""El Father""","Rumor de Guerra","234080","unknown_value_please_contact_support"
"2022-05-23 16:16","Melendi","La promesa","233105","unknown_value_please_contact_support"
"2022-05-23 17:18","Ty Dolla $ign","Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix","243043","unknown_value_please_contact_support"
"2022-05-23 17:34","Adolescent's Orquesta","Virgen","271789","unknown_value_please_contact_support"
"2022-05-23 17:38","Eddie Dee","Amor De Pobre","235798","unknown_value_please_contact_support"
"2022-05-23 17:58","Wisin & Yandel","Me Estas Tentando","229715","Reggaeton"
"2022-05-23 18:11","Drake","Best I Ever Had","257718","HipHop"
"2022-05-23 18:29","David Guetta","Titanium (feat. Sia)","245086","unknown_value_please_contact_support"
"2022-05-23 18:52","Daddy Yankee","Gangsta Zone","102200","Reggaeton"
"2022-05-23 19:27","Wisin & Yandel","Porque Me Tratas As??","243600","Reggaeton"
"2022-05-23 20:58","The Weeknd","In The Night","14171","R&B/Pop"
"2022-05-23 21:04","Aventura","Lloro - Live","20103","Bachata"
"2022-05-23 21:37","Wisin & Yandel","Sexy Movimiento","209745","Reggaeton"
"2022-05-24 00:35","LATENIGHTJIGGY","?same","106510","unknown_value_please_contact_support"
"2022-05-24 10:25","Drake","Started From the Bottom","58913","HipHop"
"2022-05-24 10:29","Tory Lanez","I Sip","196464","unknown_value_please_contact_support"
"2022-05-24 10:33","El Chombo","Como Culebra","84142","unknown_value_please_contact_support"
"2022-05-24 10:38","NJC","A Escondidas","234266","unknown_value_please_contact_support"
"2022-05-24 10:44","Alexis y Fido","Pura","257068","Reggaeton"
"2022-05-24 11:02","Ricardo Arjona","El Problema - En Vivo","326316","BaladaPop"
"2022-05-24 13:07","Martin Garrix","High On Life (feat. Bonn)","230829","unknown_value_please_contact_support"
"2022-05-24 13:07","Yaviah","Wiki Wiki","10754","unknown_value_please_contact_support"
"2022-05-24 13:11","Farruko","Ll?gale","218801","Reggaeton"
"2022-05-24 19:55","Ricardo Arjona","Si el Norte Fuera el Sur - Circo Soledad En Vivo","135408","BaladaPop"
"2022-05-24 19:57","Mondo Cozmo","11 Acre","101135","unknown_value_please_contact_support"
"2022-05-24 20:10","Kano","3 Wheel-ups (feat. Wiley & Giggs)","278291","unknown_value_please_contact_support"
"2022-05-24 20:24","Ricardo Arjona","A la Luna en Bicicleta","210210","BaladaPop"
"2022-05-24 20:36","Ricardo Arjona","Te Quiero - En Vivo","279173","BaladaPop"
"2022-05-24 20:52","Ricardo Arjona","Mujeres - Circo Soledad En Vivo","101964","BaladaPop"
"2022-05-24 21:07","Rockwell","Somebody's Watching Me - Single Version","45335","unknown_value_please_contact_support"
"2022-05-24 21:12","La Oreja de Van Gogh","El Primer D?a del Resto de Mi Vida - Directo Primera Fila","262873","BaladaPop"
"2022-05-24 21:24","Zacarias Ferreira","La Mejor De Todas","164375","unknown_value_please_contact_support"
"2022-05-24 21:34","Labrinth","Dotted Line / Juju Man","182950","R&B/Pop"
"2022-05-24 21:42","Alexis y Fido","De PG13 A Triple X","223120","Reggaeton"
"2022-05-24 21:56","Tory Lanez","Hypnotized","191680","unknown_value_please_contact_support"
"2022-05-25 20:28","CB","Make It Home","20094","unknown_value_please_contact_support"
"2022-05-25 20:32","Ricardo Arjona","Tu Fantasma","235427","BaladaPop"
"2022-05-25 20:36","Bacilos","Perderme Contigo","227802","unknown_value_please_contact_support"
"2022-05-25 20:37","V?ctor Manuelle","Porque Te Llaman Amor","52516","unknown_value_please_contact_support"
"2022-05-25 21:03","Joey Montana","Tus Ojos No Me Ven","275492","unknown_value_please_contact_support"
"2022-05-25 21:10","Nueva Era","Amor Eterno","221634","unknown_value_please_contact_support"
"2022-05-25 21:19","Vegedream","Ramenez la coupe ? la maison","389487","unknown_value_please_contact_support"
"2022-05-25 21:22","Drake","Sandra?s Rose","216386","HipHop"
"2022-05-25 21:48","Elvis Martinez","Ella","57795","unknown_value_please_contact_support"
"2022-05-26 00:12","Gorillaz","Plastic Beach (feat. Mick Jones and Paul Simonon)","147355","unknown_value_please_contact_support"
"2022-05-26 10:40","Swedish House Mafia","Don't You Worry Child - Radio Edit","212903","ElecrtoPop"
"2022-05-26 10:48","Edward Maya","Simply the Best","17879","unknown_value_please_contact_support"
"2022-05-26 10:58","Alberto Barros","Por Retenerte","325195","unknown_value_please_contact_support"
"2022-05-26 13:42","Vybz Kartel","Colouring This Life","92710","unknown_value_please_contact_support"
"2022-05-26 22:36","Anthony Santos","Coraz?n Culpable","122884","unknown_value_please_contact_support"
"2022-05-26 22:39","Kanye West","So Appalled","25214","HipHop"
"2022-05-26 22:39","Tommy Torres","No Lo Quiero Da?ar","185736","unknown_value_please_contact_support"
"2022-05-26 22:49","Aventura","Dile al Amor","229389","Bachata"
"2022-05-26 23:09","Party Favor","Work It Out","237284","unknown_value_please_contact_support"
"2022-05-26 23:10","J Balvin","CUIDAO POR AH?","37158","unknown_value_please_contact_support"
"2022-05-26 23:14","Bonny Cepeda","La Fotografia","21780","unknown_value_please_contact_support"
"2022-05-26 23:22","Fuego","Una Vaina Loca - Official Remix","238352","unknown_value_please_contact_support"
"2022-05-26 23:23","Labrinth","Miracle","14453","R&B/Pop"
"2022-05-27 13:09","The Lighthouse And The Whaler","Venice (Adam Snow Bootleg)","130054","unknown_value_please_contact_support"
"2022-05-27 13:13","Prince of Spain","Explore","188787","unknown_value_please_contact_support"
"2022-05-27 22:04","Don Omar","Dame Una Llamada","233569","Reggaeton"
"2022-05-27 22:07","NJC","Amor Turistico","224188","unknown_value_please_contact_support"
"2022-05-27 22:10","Ken-Y","Como Lo Hacia Yo","23409","unknown_value_please_contact_support"
"2022-05-27 22:27","Ricardo Arjona","Mes?as","29388","BaladaPop"
"2022-05-27 22:29","Ricardo Arjona","Si el Norte Fuera el Sur - En Vivo","23626","BaladaPop"
"2022-05-27 22:39","50 Cent","GATman And Robbin","42466","unknown_value_please_contact_support"
"2022-05-28 10:30","Giveon","Heartbreak Anniversary","198414","unknown_value_please_contact_support"
"2022-05-28 10:37","Carla Morrison","Disfruto","245040","BaladaPop"
"2022-05-28 10:40","Yandel","CANCI?N CON YANDEL","209235","Reggaeton"
"2022-05-28 17:11","Ed Maverick","Fuentes de Ortiz","207423","unknown_value_please_contact_support"
"2022-05-28 17:37","Bad Bunny","Amorfoda","71077","Reggaeton"
"2022-05-28 17:57","Piso 21","Pa' Olvidarme De Ella","177373","unknown_value_please_contact_support"
"2022-05-28 18:14","Kevin Kaarl","Colapso","235520","unknown_value_please_contact_support"
"2022-05-28 18:35","Natalia Lafourcade","Hasta la Ra?z","136915","unknown_value_please_contact_support"
"2022-05-28 19:00","Droow","Susurro","214529","unknown_value_please_contact_support"
"2022-05-28 20:16","XXXTENTACION","Fuck Love (feat. Trippie Redd)","146587","unknown_value_please_contact_support"
"2022-05-28 21:48","Sam Smith","Too Good At Goodbyes","43702","unknown_value_please_contact_support"
"2022-05-28 21:55","Vico C","Lo Grande Que Es Perdonar","279360","unknown_value_please_contact_support"
"2022-05-28 22:07","Calle 13","La Vuelta Al Mundo","234173","unknown_value_please_contact_support"
"2022-05-28 22:15","Wisin & Yandel","Nadie Como Tu","222934","Reggaeton"
"2022-05-28 22:47","Monchy & Alexandra","Dos Locos","159715","unknown_value_please_contact_support"
"2022-05-30 21:08","Justin Quiles","Si El Mundo Se Acabara","222238","unknown_value_please_contact_support"
"2022-05-30 21:12","Ozuna","Si Te Dejas Llevar","228043","Reggaeton"
"2022-05-30 21:34","Lorde","Royals","190241","unknown_value_please_contact_support"
"2022-05-30 21:44","Don Omar","Ronca - En Directo","20672","Reggaeton"
"2022-05-30 21:48","Chris Brown","Don't Be Gone Too Long","202083","R&B/Pop"
"2022-05-30 21:51","?ejo & Dalmata","No Quiere Novio","184668","Reggaeton"
"2022-05-30 21:56","Mako","Our Story - Hourglass Finale","294220","unknown_value_please_contact_support"
"2022-05-30 22:01","Zion & Lennox","Mi tesoro (feat. Nicky Jam)","246712","unknown_value_please_contact_support"
"2022-05-30 22:11","Zara Larsson","Never Forget You","61327","unknown_value_please_contact_support"
"2022-05-31 00:16","R.K.M & Ken-Y","Tocarte Toa (feat. Nicky Jam, La India, Polaco & Carlitos Way)","137951","Reggaeton"
"2022-05-31 00:52","Daddy Yankee","BOMB?N","158908","Reggaeton"
"2022-05-31 00:57","Club 97","Cartier Love","13502","unknown_value_please_contact_support"
"2022-05-31 01:00","Nio Garcia","La Jeepeta - Remix","15271","unknown_value_please_contact_support"
"2022-05-31 01:01","Wisin","Vacaciones","17920","unknown_value_please_contact_support"
"2022-05-31 01:05","Guanabanas","Mi Gatita y Yo","229761","unknown_value_please_contact_support"
"2022-05-31 01:36","Carla Morrison","Yo Vivo Para Ti","74429","BaladaPop"
"2022-05-31 10:11","Vicente Garcia","Te So?? - Bonus Track","206030","unknown_value_please_contact_support"
"2022-05-31 10:30","Ne-Yo","APOLOGY","58172","unknown_value_please_contact_support"
"2022-05-31 10:49","Daft Punk","Contact","383663","unknown_value_please_contact_support"
"2022-05-31 10:53","Kranium","Between Us","210535","unknown_value_please_contact_support"
"2022-05-31 11:36","Arc?ngel","Pa' Que La Pases Bien","149851","Reggaeton"
"2022-05-31 11:59","Wisin & Yandel","Yo Te Quiero","188723","Reggaeton"
"2022-05-31 14:18","Alexis y Fido","Soy Igual Que T? (feat. Toby Love)","180088","Reggaeton"
"2022-05-31 15:29","Don Omar","Pobre Diabla","198907","Reggaeton"
"2022-05-31 16:04","Tainy","Adicto (with Anuel AA & Ozuna)","216871","unknown_value_please_contact_support"
"2022-05-31 16:10","R.K.M & Ken-Y","Down (Remix)","183336","Reggaeton"
"2022-05-31 16:21","Angel Y Khriz","Ven Bailalo - Reggaeton Mix","220641","unknown_value_please_contact_support"
"2022-05-31 16:36","Luny Tunes","Mayor Que Yo 3","267271","Reggaeton"
"2022-05-31 16:40","The Noise","Me Pones en Tensi?n","207046","unknown_value_please_contact_support"
"2022-05-31 17:50","Wisin & Yandel","Pam Pam","177491","Reggaeton"
"2022-05-31 18:02","Myke Towers","Girl","90245","unknown_value_please_contact_support"
"2022-05-31 18:11","Wisin & Yandel","Mujeres In The Club","237372","Reggaeton"
"2022-05-31 18:13","Tito ""El Bambino""","Sol, Playa Y Arena","80704","Reggaeton"
"2022-05-31 18:22","Alex Gargolas","Soy una Gargola","153240","Reggaeton"
"2022-05-31 18:29","Daddy Yankee","La Despedida","97366","Reggaeton"
"2022-06-01 22:52","H?ctor ""El Father""","D?jale Caer To' El Peso (feat. Yomo)","18641","unknown_value_please_contact_support"
"2022-06-02 21:21","Rauw Alejandro","Eleg? (feat. Farruko, Anuel AA, Sech, D?melo Flow & Justin Quiles) - Remix","63984","Reggaeton"
"2022-06-03 10:45","Plan B","Si No Le Contesto","209452","Reggaeton"
"2022-06-03 10:59","Daddy Yankee","Machucando","153289","Reggaeton"
"2022-06-03 11:01","Ghetto Kids","Tra Tra Tra Remix - Remix","118698","unknown_value_please_contact_support"
"2022-06-04 22:17","Tego Calder?n","Pegaito a la Pared (feat. Plan B) - Remix","235226","unknown_value_please_contact_support"
"2022-06-04 22:58","KAROL G","LEYENDAS","322293","Reggaeton"
"2022-06-05 02:26","Jhayco","Medusa","32732","unknown_value_please_contact_support"
"2022-06-05 02:31","Guaynaa","Rebota","172468","unknown_value_please_contact_support"
"2022-06-05 02:35","Wisin & Yandel","Ahora Es","201334","Reggaeton"
"2022-06-05 12:13","Ivy Queen","Quiero Saber","162885","unknown_value_please_contact_support"
"2022-06-05 12:18","Hector & Tito","Baila Morena (with Luny Tunes, Noriega) - Remix","153725","unknown_value_please_contact_support"
"2022-06-05 12:19","Sech","Relaci?n - Remix","20701","unknown_value_please_contact_support"
"2022-06-05 12:40","Fuego","Una Vaina Loca","149242","unknown_value_please_contact_support"
"2022-06-05 12:56","Kate Bush","Running Up That Hill (A Deal With God)","298956","unknown_value_please_contact_support"
"2022-06-05 12:59","Kate Bush","The Morning Fog","157083","unknown_value_please_contact_support"
"2022-06-05 13:02","Pearly Drops","Call For Help","199018","unknown_value_please_contact_support"
"2022-06-05 13:07","b?a","Duvet","15715","unknown_value_please_contact_support"
"2022-06-05 13:11","Major Lazer","Believer","223492","unknown_value_please_contact_support"
"2022-06-05 19:39","Guelo Deluxe","Lo Cambiaste Todo","45521","unknown_value_please_contact_support"
"2022-06-05 19:42","Bad Bunny","Dime Si Te Acuerdas","187315","Reggaeton"
"2022-06-05 19:48","Jos? Jos?","Gavil?n o Paloma","112164","unknown_value_please_contact_support"
"2022-06-05 19:53","Leach","Little Taste of Heaven","236263","unknown_value_please_contact_support"
"2022-06-05 19:53","Fr?d?ric Chopin","Nocturne No. 1 In B Flat Minor, Op. 9 No. 1","15290","unknown_value_please_contact_support"
"2022-06-05 19:59","Farruko","Te Suelto el Pelo","136138","Reggaeton"
"2022-06-05 20:04","Frankie Ruiz","T? Me Vuelves Loco","296820","unknown_value_please_contact_support"
"2022-06-05 20:17","Nino Freestyle","Sin 14 de Febrero","50100","unknown_value_please_contact_support"
"2022-06-07 10:27","Bad Bunny","MALDITA POBREZA","10255","Reggaeton"
"2022-06-07 10:27","Fase","Un d?a menos","22290","unknown_value_please_contact_support"
"2022-06-07 10:27","Feid","FUMETEO","20990","Reggaeton"
"2022-06-07 10:37","Jack ?","Holla Out (feat. Snails & Taranchyla)","16405","unknown_value_please_contact_support"
"2022-06-07 11:16","Ricardo Arjona","Laura","49511","BaladaPop"
"2022-06-07 11:35","Alexis y Fido","Bartender","174219","Reggaeton"
"2022-06-07 11:42","Pablo Albor?n","D?nde est? el amor (feat. Jesse & Joy)","116601","unknown_value_please_contact_support"
"2022-06-07 12:05","Magneto","Malherido","26277","unknown_value_please_contact_support"
"2022-06-07 12:05","Dayme y El High","No Es Normal (feat. Justin Quiles & Andy Rivera)","211557","unknown_value_please_contact_support"
"2022-06-07 12:12","Aventura","Amor de Madre - Live","259993","Bachata"
"2022-06-07 12:13","J Balvin","Bobo","13090","unknown_value_please_contact_support"
"2022-06-07 12:16","Romeo Santos","Imitadora - Recorded at Spotify Studios NYC","214064","Bachata"
"2022-06-07 13:03","Salt-N-Pepa","Push It","117276","unknown_value_please_contact_support"
"2022-06-07 13:17","Wisin & Yandel","No Se Olvida","249040","Reggaeton"
"2022-06-07 22:27","Mike Posner","Song About You","190194","ElecrtoPop"
"2022-06-07 22:31","Jowell & Randy","Agresivo","229807","unknown_value_please_contact_support"
"2022-06-07 22:36","Ricardo Arjona","Animal Nocturno - En Vivo","287439","BaladaPop"
"2022-06-07 22:38","The Weeknd","Stargirl Interlude","111664","R&B/Pop"
"2022-06-07 22:47","Tekno","GO","242486","unknown_value_please_contact_support"
"2022-06-07 22:51","Jowell & Randy","La Pega Cuernos","41322","unknown_value_please_contact_support"
"2022-06-07 22:51","Galantis","Runaway (U & I)","11601","unknown_value_please_contact_support"
"2022-06-07 23:13","J Balvin","Rosa","99501","unknown_value_please_contact_support"
"2022-06-07 23:16","Daft Punk","Rollin' & Scratchin'","158377","unknown_value_please_contact_support"
"2022-06-07 23:16","Shouse","Love Tonight (David Guetta Remix Edit)","26713","unknown_value_please_contact_support"
"2022-06-07 23:24","Johnny Rivera","Voy a Conquistar Tu Amor","300489","unknown_value_please_contact_support"
"2022-06-07 23:43","Bad Bunny","Tu No Metes Cabra","140693","Reggaeton"
"2022-06-08 10:15","Daniel Santacruz","Momentos De Cine","207052","unknown_value_please_contact_support"
"2022-06-08 10:23","R?o Roma","Eres la Persona Correcta en el Momento Equivocado","16198","unknown_value_please_contact_support"
"2022-06-08 10:23","Kid Cudi","The Adventures of Moon Man & Slim Shady (with Eminem)","265705","unknown_value_please_contact_support"
"2022-06-08 10:27","Raulin Rodriguez","Culpable","41548","unknown_value_please_contact_support"
"2022-06-08 10:40","Justin Timberlake","Mirrors","484205","unknown_value_please_contact_support"
"2022-06-08 10:46","Wisin","Saoco","10275","unknown_value_please_contact_support"
"2022-06-08 10:46","Ricardo Arjona","Ping?inos en la Cama - Piano & Strings Version","237934","BaladaPop"
"2022-06-08 11:06","Reyli Barba","Al Fin Me Arm? de Valor","101923","unknown_value_please_contact_support"
"2022-06-08 11:29","Grupo Mojado","Piensa En M?","135290","unknown_value_please_contact_support"
"2022-06-08 11:33","Yoskar Sarante","Guitarra","244157","unknown_value_please_contact_support"
"2022-06-08 11:48","Don Omar","Conteo","73843","Reggaeton"
"2022-06-08 11:53","The Weeknd","Save Your Tears","215690","R&B/Pop"
"2022-06-08 12:11","Bad Bunny","HACIENDO QUE ME AMAS","87080","Reggaeton"
"2022-06-08 12:41","DJ Snake","Trust Nobody","211231","ElectroPop"
"2022-06-08 12:43","The Dragon's Ball Band","Romance Te Puedo Dar","134331","unknown_value_please_contact_support"
"2022-06-08 13:01","Tego Calder?n","Cuando Baila Reggaeton","57833","unknown_value_please_contact_support"
"2022-06-08 13:13","Kanye West","Fade","267039","HipHop"
"2022-06-10 11:26","La Secta","La Locura Autom?tica - Reggaeton","245411","unknown_value_please_contact_support"
"2022-06-10 12:26","Aspirante","Me Tienes Que Olvidar","149662","unknown_value_please_contact_support"
"2022-06-10 19:04","V?ctor Manuelle","Termina en un Beso","58576","unknown_value_please_contact_support"
"2022-06-10 19:19","R.K.M & Ken-Y","Mis Dias Sin Ti","235360","Reggaeton"
"2022-06-10 19:33","Karlos Ros?","El ?nico Que Te Ha Amado","171413","unknown_value_please_contact_support"
"2022-06-10 19:34","The Weeknd","A Lonely Night","102838","R&B/Pop"
"2022-06-10 19:39","Drake","Talk Up (feat. Jay-Z)","223240","HipHop"
"2022-06-10 19:51","Ricardo Andrade y Los ?ltimos Adictos","El Norte","399186","unknown_value_please_contact_support"
"2022-06-10 19:53","Lytos","Don Quijote","148846","R&B/Pop"
"2022-06-10 20:05","Samaria","Out the Way","58240","unknown_value_please_contact_support"
"2022-06-10 21:21","Wisin & Yandel","Imaginate","257730","Reggaeton"
"2022-06-10 21:26","Droow","Quise","13151","unknown_value_please_contact_support"
"2022-06-10 21:37","Ricardo Arjona","El Amor - Versi?n Demo","354080","BaladaPop"
"2022-06-10 22:00","Miss Saigon Original Cast","The Heat Is On - Live","18274","unknown_value_please_contact_support"
"2022-06-10 22:37","Justin Quiles","Vac?o","180004","unknown_value_please_contact_support"
